LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
G-7,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.824390376,
G-7,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.386018661,
G-7,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.046852898,
G-7,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-11.762599929,
G-7,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-3.818307251,
G-7,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-2.802215218,
G-7,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.448493019,
G-7,QGDP,TOT,PC_CHGPY,Q,2021-Q2,12.95845296,
G-7,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.063555475,
G-7,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.399605805,
G-7,QGDP,TOT,PC_CHGPY,Q,2022-Q1,3.795718734,
G-20,QGDP,TOT,PC_CHGPY,Q,2002-Q2,2.39127,
G-20,QGDP,TOT,PC_CHGPY,Q,2002-Q3,3.03938,
G-20,QGDP,TOT,PC_CHGPY,Q,2002-Q4,3.23651,
G-20,QGDP,TOT,PC_CHGPY,Q,2003-Q1,3.08515,
G-20,QGDP,TOT,PC_CHGPY,Q,2003-Q2,2.88454,
G-20,QGDP,TOT,PC_CHGPY,Q,2003-Q3,3.43613,
G-20,QGDP,TOT,PC_CHGPY,Q,2003-Q4,4.25558,
G-20,QGDP,TOT,PC_CHGPY,Q,2004-Q1,4.58946,
G-20,QGDP,TOT,PC_CHGPY,Q,2004-Q2,4.96192,
G-20,QGDP,TOT,PC_CHGPY,Q,2004-Q3,4.62533,
G-20,QGDP,TOT,PC_CHGPY,Q,2004-Q4,4.22849,
G-20,QGDP,TOT,PC_CHGPY,Q,2005-Q1,4.41274,
G-20,QGDP,TOT,PC_CHGPY,Q,2005-Q2,4.40757,
G-20,QGDP,TOT,PC_CHGPY,Q,2005-Q3,4.53418,
G-20,QGDP,TOT,PC_CHGPY,Q,2005-Q4,4.76832,
G-20,QGDP,TOT,PC_CHGPY,Q,2006-Q1,5.12046,
G-20,QGDP,TOT,PC_CHGPY,Q,2006-Q2,5.05407,
G-20,QGDP,TOT,PC_CHGPY,Q,2006-Q3,4.9419,
G-20,QGDP,TOT,PC_CHGPY,Q,2006-Q4,5.07526,
G-20,QGDP,TOT,PC_CHGPY,Q,2007-Q1,5.08844,
G-20,QGDP,TOT,PC_CHGPY,Q,2007-Q2,5.27343,
G-20,QGDP,TOT,PC_CHGPY,Q,2007-Q3,5.21903,
G-20,QGDP,TOT,PC_CHGPY,Q,2007-Q4,5.22044,
G-20,QGDP,TOT,PC_CHGPY,Q,2008-Q1,4.50987,
G-20,QGDP,TOT,PC_CHGPY,Q,2008-Q2,3.82293,
G-20,QGDP,TOT,PC_CHGPY,Q,2008-Q3,2.57839,
G-20,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-0.14758,
G-20,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-2.45719,
G-20,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-2.02314,
G-20,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-0.64772,
G-20,QGDP,TOT,PC_CHGPY,Q,2009-Q4,2.08844,
G-20,QGDP,TOT,PC_CHGPY,Q,2010-Q1,4.96611,
G-20,QGDP,TOT,PC_CHGPY,Q,2010-Q2,5.38853,
G-20,QGDP,TOT,PC_CHGPY,Q,2010-Q3,5.49122,
G-20,QGDP,TOT,PC_CHGPY,Q,2010-Q4,5.20431,
G-20,QGDP,TOT,PC_CHGPY,Q,2011-Q1,4.85697,
G-20,QGDP,TOT,PC_CHGPY,Q,2011-Q2,4.23022,
G-20,QGDP,TOT,PC_CHGPY,Q,2011-Q3,3.75401,
G-20,QGDP,TOT,PC_CHGPY,Q,2011-Q4,3.46099,
G-20,QGDP,TOT,PC_CHGPY,Q,2012-Q1,3.3189,
G-20,QGDP,TOT,PC_CHGPY,Q,2012-Q2,3.10414,
G-20,QGDP,TOT,PC_CHGPY,Q,2012-Q3,3.03836,
G-20,QGDP,TOT,PC_CHGPY,Q,2012-Q4,2.74846,
G-20,QGDP,TOT,PC_CHGPY,Q,2013-Q1,2.90047,
G-20,QGDP,TOT,PC_CHGPY,Q,2013-Q2,3.17231,
G-20,QGDP,TOT,PC_CHGPY,Q,2013-Q3,3.41213,
G-20,QGDP,TOT,PC_CHGPY,Q,2013-Q4,3.75703,
G-20,QGDP,TOT,PC_CHGPY,Q,2014-Q1,3.50588,
G-20,QGDP,TOT,PC_CHGPY,Q,2014-Q2,3.42523,
G-20,QGDP,TOT,PC_CHGPY,Q,2014-Q3,3.39783,
G-20,QGDP,TOT,PC_CHGPY,Q,2014-Q4,3.35294,
G-20,QGDP,TOT,PC_CHGPY,Q,2015-Q1,3.61996,
G-20,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.56606,
G-20,QGDP,TOT,PC_CHGPY,Q,2015-Q3,3.40282,
G-20,QGDP,TOT,PC_CHGPY,Q,2015-Q4,3.22669,
G-20,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.17377,
G-20,QGDP,TOT,PC_CHGPY,Q,2016-Q2,3.13687,
G-20,QGDP,TOT,PC_CHGPY,Q,2016-Q3,3.09648,
G-20,QGDP,TOT,PC_CHGPY,Q,2016-Q4,3.46554,
G-20,QGDP,TOT,PC_CHGPY,Q,2017-Q1,3.42486,
G-20,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.74351,
G-20,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.98349,
G-20,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.94202,
G-20,QGDP,TOT,PC_CHGPY,Q,2018-Q1,4.06789,
G-20,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.86601,
G-20,QGDP,TOT,PC_CHGPY,Q,2018-Q3,3.50137,
G-20,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.08037,
G-20,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.93231,
G-20,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.94179,
G-20,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.93141,
G-20,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.59261,
G-20,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.59072,
G-20,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-9.0239,
G-20,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.78503,
G-20,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-0.39932,
G-20,QGDP,TOT,PC_CHGPY,Q,2021-Q1,3.69152,
G-20,QGDP,TOT,PC_CHGPY,Q,2021-Q2,11.80411,
G-20,QGDP,TOT,PC_CHGPY,Q,2021-Q3,4.87681,
G-20,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.5,
G-20,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.5,
COL,QGDP,TOT,PC_CHGPY,Q,2006-Q1,5.989892527,
COL,QGDP,TOT,PC_CHGPY,Q,2006-Q2,5.667324122,
COL,QGDP,TOT,PC_CHGPY,Q,2006-Q3,7.691784101,
COL,QGDP,TOT,PC_CHGPY,Q,2006-Q4,7.488849416,
COL,QGDP,TOT,PC_CHGPY,Q,2007-Q1,6.9158239,
COL,QGDP,TOT,PC_CHGPY,Q,2007-Q2,6.731785448,
COL,QGDP,TOT,PC_CHGPY,Q,2007-Q3,6.851689424,
COL,QGDP,TOT,PC_CHGPY,Q,2007-Q4,6.464201194,
COL,QGDP,TOT,PC_CHGPY,Q,2008-Q1,5.428384525,
COL,QGDP,TOT,PC_CHGPY,Q,2008-Q2,4.220852149,
COL,QGDP,TOT,PC_CHGPY,Q,2008-Q3,3.273055384,
COL,QGDP,TOT,PC_CHGPY,Q,2008-Q4,0.343572334,
COL,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-0.082702426,
COL,QGDP,TOT,PC_CHGPY,Q,2009-Q2,0.896871277,
COL,QGDP,TOT,PC_CHGPY,Q,2009-Q3,0.628701179,
COL,QGDP,TOT,PC_CHGPY,Q,2009-Q4,3.12617342,
COL,QGDP,TOT,PC_CHGPY,Q,2010-Q1,3.925804178,
COL,QGDP,TOT,PC_CHGPY,Q,2010-Q2,4.264609065,
COL,QGDP,TOT,PC_CHGPY,Q,2010-Q3,4.224504306,
COL,QGDP,TOT,PC_CHGPY,Q,2010-Q4,5.539974912,
COL,QGDP,TOT,PC_CHGPY,Q,2011-Q1,6.528055188,
COL,QGDP,TOT,PC_CHGPY,Q,2011-Q2,6.799903061,
COL,QGDP,TOT,PC_CHGPY,Q,2011-Q3,7.977002894,
COL,QGDP,TOT,PC_CHGPY,Q,2011-Q4,6.486368449,
COL,QGDP,TOT,PC_CHGPY,Q,2012-Q1,5.868143142,
COL,QGDP,TOT,PC_CHGPY,Q,2012-Q2,4.831839416,
COL,QGDP,TOT,PC_CHGPY,Q,2012-Q3,2.412794199,
COL,QGDP,TOT,PC_CHGPY,Q,2012-Q4,2.636436175,
COL,QGDP,TOT,PC_CHGPY,Q,2013-Q1,2.997261508,
COL,QGDP,TOT,PC_CHGPY,Q,2013-Q2,5.123986034,
COL,QGDP,TOT,PC_CHGPY,Q,2013-Q3,6.10310004,
COL,QGDP,TOT,PC_CHGPY,Q,2013-Q4,6.292871885,
COL,QGDP,TOT,PC_CHGPY,Q,2014-Q1,6.108812634,
COL,QGDP,TOT,PC_CHGPY,Q,2014-Q2,3.856147362,
COL,QGDP,TOT,PC_CHGPY,Q,2014-Q3,4.086042985,
COL,QGDP,TOT,PC_CHGPY,Q,2014-Q4,3.999239237,
COL,QGDP,TOT,PC_CHGPY,Q,2015-Q1,3.211524142,
COL,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.346304619,
COL,QGDP,TOT,PC_CHGPY,Q,2015-Q3,3.581204712,
COL,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.70591544,
COL,QGDP,TOT,PC_CHGPY,Q,2016-Q1,2.619322353,
COL,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.925610093,
COL,QGDP,TOT,PC_CHGPY,Q,2016-Q3,1.345975138,
COL,QGDP,TOT,PC_CHGPY,Q,2016-Q4,2.468364276,
COL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,0.784186195,
COL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.650324056,
COL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.629109709,
COL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.37259641,
COL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.073998836,
COL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.400396518,
COL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.918046144,
COL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.857283826,
COL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,3.13611725,
COL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,3.378192047,
COL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,3.260055372,
COL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.974125277,
COL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.712815912,
COL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-16.528836861,
COL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-8.674749094,
COL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-3.606480926,
COL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,1.150029308,
COL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,18.215757864,
COL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,13.948905811,
COL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,10.839385464,
COL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,8.153809126,
EA19,QGDP,TOT,PC_CHGPY,Q,2002-Q2,0.856463987,
EA19,QGDP,TOT,PC_CHGPY,Q,2002-Q3,1.134819306,
EA19,QGDP,TOT,PC_CHGPY,Q,2002-Q4,1.259874641,
EA19,QGDP,TOT,PC_CHGPY,Q,2003-Q1,0.813018585,
EA19,QGDP,TOT,PC_CHGPY,Q,2003-Q2,0.366827098,
EA19,QGDP,TOT,PC_CHGPY,Q,2003-Q3,0.513109128,
EA19,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.031999078,
EA19,QGDP,TOT,PC_CHGPY,Q,2004-Q1,1.858949386,
EA19,QGDP,TOT,PC_CHGPY,Q,2004-Q2,2.400276398,
EA19,QGDP,TOT,PC_CHGPY,Q,2004-Q3,2.110634373,
EA19,QGDP,TOT,PC_CHGPY,Q,2004-Q4,1.743738956,
EA19,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.463608145,
EA19,QGDP,TOT,PC_CHGPY,Q,2005-Q2,1.445822157,
EA19,QGDP,TOT,PC_CHGPY,Q,2005-Q3,1.946301054,
EA19,QGDP,TOT,PC_CHGPY,Q,2005-Q4,2.210122878,
EA19,QGDP,TOT,PC_CHGPY,Q,2006-Q1,2.887269192,
EA19,QGDP,TOT,PC_CHGPY,Q,2006-Q2,3.405408728,
EA19,QGDP,TOT,PC_CHGPY,Q,2006-Q3,3.244638053,
EA19,QGDP,TOT,PC_CHGPY,Q,2006-Q4,3.791974521,
EA19,QGDP,TOT,PC_CHGPY,Q,2007-Q1,3.518709537,
EA19,QGDP,TOT,PC_CHGPY,Q,2007-Q2,3.112321929,
EA19,QGDP,TOT,PC_CHGPY,Q,2007-Q3,2.986553993,
EA19,QGDP,TOT,PC_CHGPY,Q,2007-Q4,2.316615394,
EA19,QGDP,TOT,PC_CHGPY,Q,2008-Q1,2.194335138,
EA19,QGDP,TOT,PC_CHGPY,Q,2008-Q2,1.141227488,
EA19,QGDP,TOT,PC_CHGPY,Q,2008-Q3,0.15544743,
EA19,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-2.154131658,
EA19,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-5.682952442,
EA19,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-5.362947837,
EA19,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-4.487748074,
EA19,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-2.32960874,
EA19,QGDP,TOT,PC_CHGPY,Q,2010-Q1,1.248969427,
EA19,QGDP,TOT,PC_CHGPY,Q,2010-Q2,2.230636803,
EA19,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.264818773,
EA19,QGDP,TOT,PC_CHGPY,Q,2010-Q4,2.446331575,
EA19,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.931129083,
EA19,QGDP,TOT,PC_CHGPY,Q,2011-Q2,1.905837428,
EA19,QGDP,TOT,PC_CHGPY,Q,2011-Q3,1.624847562,
EA19,QGDP,TOT,PC_CHGPY,Q,2011-Q4,0.602478812,
EA19,QGDP,TOT,PC_CHGPY,Q,2012-Q1,-0.500498877,
EA19,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-0.749490483,
EA19,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-0.988701138,
EA19,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-1.025196516,
EA19,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-1.151340094,
EA19,QGDP,TOT,PC_CHGPY,Q,2013-Q2,-0.360159338,
EA19,QGDP,TOT,PC_CHGPY,Q,2013-Q3,0.037642461,
EA19,QGDP,TOT,PC_CHGPY,Q,2013-Q4,0.778093769,
EA19,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.522905209,
EA19,QGDP,TOT,PC_CHGPY,Q,2014-Q2,1.201777212,
EA19,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.387713214,
EA19,QGDP,TOT,PC_CHGPY,Q,2014-Q4,1.471816155,
EA19,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.69410742,
EA19,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.954648911,
EA19,QGDP,TOT,PC_CHGPY,Q,2015-Q3,1.899354282,
EA19,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.991420852,
EA19,QGDP,TOT,PC_CHGPY,Q,2016-Q1,1.90915571,
EA19,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.670163411,
EA19,QGDP,TOT,PC_CHGPY,Q,2016-Q3,1.743555847,
EA19,QGDP,TOT,PC_CHGPY,Q,2016-Q4,2.019415673,
EA19,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.180941365,
EA19,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.733921911,
EA19,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.03758374,
EA19,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.094802369,
EA19,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.432373539,
EA19,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.163055549,
EA19,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.452648433,
EA19,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.181558642,
EA19,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.881044484,
EA19,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.610381524,
EA19,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.785577703,
EA19,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.179596557,
EA19,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-3.09706056,
EA19,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-14.645748432,
EA19,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-3.98212251,
EA19,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-4.300747362,
EA19,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.912175195,
EA19,QGDP,TOT,PC_CHGPY,Q,2021-Q2,14.550413299,
EA19,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.928289776,
EA19,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.765805764,
EA19,QGDP,TOT,PC_CHGPY,Q,2022-Q1,5.389566009,
EA19,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.970866599,
LTU,QGDP,TOT,PC_CHGPY,Q,2002-Q2,7.817222353,
LTU,QGDP,TOT,PC_CHGPY,Q,2002-Q3,7.545165192,
LTU,QGDP,TOT,PC_CHGPY,Q,2002-Q4,6.63892101,
LTU,QGDP,TOT,PC_CHGPY,Q,2003-Q1,11.176846812,
LTU,QGDP,TOT,PC_CHGPY,Q,2003-Q2,9.401954887,
LTU,QGDP,TOT,PC_CHGPY,Q,2003-Q3,10.555375422,
LTU,QGDP,TOT,PC_CHGPY,Q,2003-Q4,10.854071151,
LTU,QGDP,TOT,PC_CHGPY,Q,2004-Q1,7.228824787,
LTU,QGDP,TOT,PC_CHGPY,Q,2004-Q2,7.626199995,
LTU,QGDP,TOT,PC_CHGPY,Q,2004-Q3,5.349788685,
LTU,QGDP,TOT,PC_CHGPY,Q,2004-Q4,5.895898548,
LTU,QGDP,TOT,PC_CHGPY,Q,2005-Q1,7.165188325,
LTU,QGDP,TOT,PC_CHGPY,Q,2005-Q2,6.883026771,
LTU,QGDP,TOT,PC_CHGPY,Q,2005-Q3,9.057588813,
LTU,QGDP,TOT,PC_CHGPY,Q,2005-Q4,8.570148832,
LTU,QGDP,TOT,PC_CHGPY,Q,2006-Q1,7.166859243,
LTU,QGDP,TOT,PC_CHGPY,Q,2006-Q2,7.906943677,
LTU,QGDP,TOT,PC_CHGPY,Q,2006-Q3,6.886745493,
LTU,QGDP,TOT,PC_CHGPY,Q,2006-Q4,7.804628072,
LTU,QGDP,TOT,PC_CHGPY,Q,2007-Q1,10.64242641,
LTU,QGDP,TOT,PC_CHGPY,Q,2007-Q2,10.915425273,
LTU,QGDP,TOT,PC_CHGPY,Q,2007-Q3,11.956064537,
LTU,QGDP,TOT,PC_CHGPY,Q,2007-Q4,10.86043354,
LTU,QGDP,TOT,PC_CHGPY,Q,2008-Q1,6.585479065,
LTU,QGDP,TOT,PC_CHGPY,Q,2008-Q2,4.632293064,
LTU,QGDP,TOT,PC_CHGPY,Q,2008-Q3,0.632081125,
LTU,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-1.856479311,
LTU,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-14.054785481,
LTU,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-15.751751485,
LTU,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-14.33738537,
LTU,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-14.592243168,
LTU,QGDP,TOT,PC_CHGPY,Q,2010-Q1,-1.235070768,
LTU,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.343872467,
LTU,QGDP,TOT,PC_CHGPY,Q,2010-Q3,1.37361927,
LTU,QGDP,TOT,PC_CHGPY,Q,2010-Q4,4.915146302,
LTU,QGDP,TOT,PC_CHGPY,Q,2011-Q1,6.104491322,
LTU,QGDP,TOT,PC_CHGPY,Q,2011-Q2,6.275262589,
LTU,QGDP,TOT,PC_CHGPY,Q,2011-Q3,6.720973164,
LTU,QGDP,TOT,PC_CHGPY,Q,2011-Q4,5.383491755,
LTU,QGDP,TOT,PC_CHGPY,Q,2012-Q1,3.960376346,
LTU,QGDP,TOT,PC_CHGPY,Q,2012-Q2,3.158224434,
LTU,QGDP,TOT,PC_CHGPY,Q,2012-Q3,4.383377986,
LTU,QGDP,TOT,PC_CHGPY,Q,2012-Q4,3.714949749,
LTU,QGDP,TOT,PC_CHGPY,Q,2013-Q1,3.78270121,
LTU,QGDP,TOT,PC_CHGPY,Q,2013-Q2,4.236259346,
LTU,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.877383702,
LTU,QGDP,TOT,PC_CHGPY,Q,2013-Q4,3.711943344,
LTU,QGDP,TOT,PC_CHGPY,Q,2014-Q1,4.233511841,
LTU,QGDP,TOT,PC_CHGPY,Q,2014-Q2,3.772739048,
LTU,QGDP,TOT,PC_CHGPY,Q,2014-Q3,3.399634554,
LTU,QGDP,TOT,PC_CHGPY,Q,2014-Q4,2.512984298,
LTU,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.771697931,
LTU,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.917660442,
LTU,QGDP,TOT,PC_CHGPY,Q,2015-Q3,2.204382507,
LTU,QGDP,TOT,PC_CHGPY,Q,2015-Q4,2.141803696,
LTU,QGDP,TOT,PC_CHGPY,Q,2016-Q1,2.332386607,
LTU,QGDP,TOT,PC_CHGPY,Q,2016-Q2,2.210069508,
LTU,QGDP,TOT,PC_CHGPY,Q,2016-Q3,2.553197563,
LTU,QGDP,TOT,PC_CHGPY,Q,2016-Q4,3.474943229,
LTU,QGDP,TOT,PC_CHGPY,Q,2017-Q1,4.075794324,
LTU,QGDP,TOT,PC_CHGPY,Q,2017-Q2,4.280380578,
LTU,QGDP,TOT,PC_CHGPY,Q,2017-Q3,4.328639126,
LTU,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.99180947,
LTU,QGDP,TOT,PC_CHGPY,Q,2018-Q1,3.69013551,
LTU,QGDP,TOT,PC_CHGPY,Q,2018-Q2,4.053795252,
LTU,QGDP,TOT,PC_CHGPY,Q,2018-Q3,3.879282779,
LTU,QGDP,TOT,PC_CHGPY,Q,2018-Q4,4.277006181,
LTU,QGDP,TOT,PC_CHGPY,Q,2019-Q1,4.843621918,
LTU,QGDP,TOT,PC_CHGPY,Q,2019-Q2,4.817235092,
LTU,QGDP,TOT,PC_CHGPY,Q,2019-Q3,4.330364917,
LTU,QGDP,TOT,PC_CHGPY,Q,2019-Q4,4.336178399,
LTU,QGDP,TOT,PC_CHGPY,Q,2020-Q1,3.645789768,
LTU,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-3.570306866,
LTU,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-0.224201793,
LTU,QGDP,TOT,PC_CHGPY,Q,2020-Q4,0.037879394,
LTU,QGDP,TOT,PC_CHGPY,Q,2021-Q1,1.006985271,
LTU,QGDP,TOT,PC_CHGPY,Q,2021-Q2,8.588348851,
LTU,QGDP,TOT,PC_CHGPY,Q,2021-Q3,5.284040935,
LTU,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.971365486,
LTU,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.408770097,
SAU,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.209459894,
SAU,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.180217468,
SAU,QGDP,TOT,PC_CHGPY,Q,2016-Q3,0.531632753,
SAU,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.796894692,
SAU,QGDP,TOT,PC_CHGPY,Q,2017-Q1,-0.761428684,
SAU,QGDP,TOT,PC_CHGPY,Q,2017-Q2,-0.319450004,
SAU,QGDP,TOT,PC_CHGPY,Q,2017-Q3,-0.192034595,
SAU,QGDP,TOT,PC_CHGPY,Q,2017-Q4,-1.685675374,
SAU,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.249667784,
SAU,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.601373308,
SAU,QGDP,TOT,PC_CHGPY,Q,2018-Q3,3.056584854,
SAU,QGDP,TOT,PC_CHGPY,Q,2018-Q4,4.231038495,
SAU,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.387190579,
SAU,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.886870148,
SAU,QGDP,TOT,PC_CHGPY,Q,2019-Q3,-0.70422678,
SAU,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.874741281,
SAU,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.90382637,
SAU,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.001033257,
SAU,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-5.120676089,
SAU,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-3.447880686,
SAU,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-3.24568276,
SAU,QGDP,TOT,PC_CHGPY,Q,2021-Q2,1.90928648,
SAU,QGDP,TOT,PC_CHGPY,Q,2021-Q3,6.89720951,
SAU,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.374527451,
SAU,QGDP,TOT,PC_CHGPY,Q,2022-Q1,10.38763017,
SAU,QGDP,TOT,PC_CHGPY,Q,2022-Q2,12.126832763,
BGR,QGDP,TOT,PC_CHGPY,Q,2002-Q2,5.8899937,P
BGR,QGDP,TOT,PC_CHGPY,Q,2002-Q3,6.070496189,P
BGR,QGDP,TOT,PC_CHGPY,Q,2002-Q4,5.748445326,P
BGR,QGDP,TOT,PC_CHGPY,Q,2003-Q1,5.582585841,P
BGR,QGDP,TOT,PC_CHGPY,Q,2003-Q2,4.999667407,P
BGR,QGDP,TOT,PC_CHGPY,Q,2003-Q3,4.688793634,P
BGR,QGDP,TOT,PC_CHGPY,Q,2003-Q4,5.71598922,P
BGR,QGDP,TOT,PC_CHGPY,Q,2004-Q1,5.533292818,P
BGR,QGDP,TOT,PC_CHGPY,Q,2004-Q2,6.548014401,P
BGR,QGDP,TOT,PC_CHGPY,Q,2004-Q3,7.493995329,P
BGR,QGDP,TOT,PC_CHGPY,Q,2004-Q4,6.842952159,P
BGR,QGDP,TOT,PC_CHGPY,Q,2005-Q1,7.748378332,P
BGR,QGDP,TOT,PC_CHGPY,Q,2005-Q2,7.154786512,P
BGR,QGDP,TOT,PC_CHGPY,Q,2005-Q3,6.340396609,P
BGR,QGDP,TOT,PC_CHGPY,Q,2005-Q4,6.612891118,P
BGR,QGDP,TOT,PC_CHGPY,Q,2006-Q1,6.055365804,P
